DATE,LATITUDE,LONGITUDE,SEA_LVL_PRES,SST_MM,SEA_SURF_TEMP,WAVE_PERIOD,WAVE_HGT
2016-02-10,37.54,130.0,10271.291666666666,9.0,94.83333333333333,6.208333333333333,2.25
2016-02-11,37.54,130.0,10252.434782608696,9.0,108.04347826086956,5.130434782608695,3.217391304347826
2016-02-12,37.54,130.0,10163.25,9.0,110.45833333333333,5.708333333333333,3.5416666666666665
2016-02-13,37.54,130.0,10051.333333333334,9.0,117.41666666666667,6.041666666666667,3.2916666666666665
2016-02-14,37.54,130.0,10106.416666666666,9.0,110.875,9.125,7.416666666666667
2016-02-15,37.54,130.0,10155.375,9.0,107.33333333333333,9.333333333333334,5.416666666666667
2016-02-16,37.54,130.0,10155.791666666666,9.0,105.16666666666667,6.083333333333333,3.7083333333333335
2016-02-17,37.54,130.0,10215.25,9.0,105.16666666666667,5.916666666666667,2.1666666666666665
2016-02-18,37.54,130.0,10202.791666666666,9.0,105.125,4.708333333333333,2.125
2016-02-19,37.54,130.0,10247.583333333334,9.0,106.45833333333333,4.625,2.125
2016-02-20,37.54,130.0,10204.260869565218,9.0,108.66666666666667,5.041666666666667,2.9166666666666665
2016-02-21,37.54,130.0,10291.041666666666,9.0,104.54166666666667,5.75,2.7083333333333335
2016-02-22,37.54,130.0,10273.681818181818,9.0,108.82608695652173,5.217391304347826,2.0869565217391304
2016-02-23,37.54,130.0,10275.304347826086,9.0,103.45833333333333,6.291666666666667,3.4583333333333335
2016-02-24,37.54,130.0,10307.416666666666,9.0,107.0,6.958333333333333,3.5
2016-02-25,37.54,130.0,10293.958333333334,9.0,106.66666666666667,5.041666666666667,2.625
2016-02-26,37.54,130.0,10256.272727272728,9.0,106.65217391304348,5.086956521739131,2.0434782608695654
2016-02-27,37.54,130.0,10243.208333333334,9.0,107.04166666666667,5.208333333333333,1.0
2016-02-28,37.54,130.0,10178.666666666666,9.0,106.25,5.166666666666667,3.0
2016-02-29,37.54,130.0,10223.826086956522,9.0,102.82608695652173,8.043478260869565,5.173913043478261
2016-03-01,37.54,130.0,10239.08695652174,9.0,101.75,10.625,5.208333333333333
2016-03-02,37.54,130.0,10214.041666666666,9.0,100.91666666666667,8.291666666666666,3.3333333333333335
2016-03-03,37.54,130.0,10242.954545454546,9.0,104.91304347826087,5.6521739130434785,1.3478260869565217
2016-03-04,37.54,130.0,10277.958333333334,9.0,109.125,4.625,1.75
2016-03-05,37.54,130.0,10178.25,9.0,115.04166666666667,4.541666666666667,2.3333333333333335
2016-03-06,37.54,130.0,10191.083333333334,9.0,109.70833333333333,5.708333333333333,1.875
2016-03-07,37.54,130.0,10177.5,9.0,113.41666666666667,5.208333333333333,1.125
2016-03-08,37.54,130.0,10203.041666666666,9.0,108.125,5.166666666666667,2.625
2016-03-09,37.54,130.0,10225.111111111111,9.0,105.22222222222223,6.0,3.5
2016-03-10,37.54,130.0,10229.5,9.0,113.875,5.0,2.25
2016-03-11,37.54,130.0,10106.51494911326,9.0,177.8941913419672,5.807425157317963,2.331149390106572
2016-03-12,37.54,130.0,10106.51494911326,9.0,177.8941913419672,5.807425157317963,2.331149390106572
2016-03-13,37.54,130.0,10106.51494911326,9.0,177.8941913419672,5.807425157317963,2.331149390106572
2016-03-14,37.54,130.0,10218.166666666666,9.0,107.04166666666667,5.5,2.0833333333333335
2016-03-15,37.54,130.0,10206.5,9.0,106.70833333333333,4.75,2.0
2016-03-16,37.54,130.0,10186.434782608696,9.0,112.625,4.625,1.0
2016-03-17,37.54,130.0,10163.958333333334,9.0,117.5,4.583333333333333,1.5833333333333333
2016-03-18,37.54,130.0,10103.0,9.0,113.33333333333333,4.125,2.0
2016-03-19,37.54,130.0,10182.458333333334,9.0,117.70833333333333,5.333333333333333,2.4166666666666665
2016-03-20,37.54,130.0,10239.166666666666,9.0,118.54166666666667,5.5,1.9166666666666667
2016-03-21,37.54,130.0,10202.5,9.0,119.54166666666667,5.375,2.1666666666666665
2016-03-22,37.54,130.0,10168.791666666666,9.0,130.25,5.583333333333333,1.8333333333333333
2016-03-23,37.54,130.0,10213.5,9.0,128.375,4.916666666666667,2.0
2016-03-24,37.54,130.0,10257.041666666666,9.0,126.41666666666667,5.0,1.7916666666666667
2016-03-25,37.54,130.0,10234.25,9.0,126.83333333333333,5.583333333333333,1.4583333333333333
2016-03-26,37.54,130.0,10193.652173913044,9.0,128.70833333333334,5.375,1.2916666666666667
2016-03-27,37.54,130.0,10176.541666666666,9.0,126.58333333333333,3.1666666666666665,1.0
2016-03-28,37.54,130.0,10188.75,9.0,130.79166666666666,3.875,1.5833333333333333
2016-03-29,37.54,130.0,10155.708333333334,9.0,133.875,4.791666666666667,2.875
2016-03-30,37.54,130.0,10174.041666666666,9.0,137.58333333333334,4.541666666666667,1.2083333333333333
2016-03-31,37.54,130.0,10150.0,9.0,135.29166666666666,3.0833333333333335,1.125
2016-04-01,37.54,130.0,10181.083333333334,9.0,142.875,4.208333333333333,1.25
2016-04-02,37.54,130.0,10174.333333333334,9.0,133.58333333333334,5.916666666666667,2.3333333333333335
2016-04-03,37.54,130.0,10174.708333333334,9.0,131.33333333333334,5.625,2.0
2016-04-04,37.54,130.0,10137.260869565218,9.0,128.30434782608697,6.086956521739131,2.347826086956522
2016-04-05,37.54,130.0,10141.625,9.0,132.29166666666666,4.958333333333333,1.6666666666666667
2016-04-06,37.54,130.0,10141.541666666666,9.0,133.20833333333334,3.6666666666666665,1.25
2016-04-07,37.54,130.0,10090.333333333334,9.0,142.41666666666666,5.666666666666667,2.2083333333333335
2016-04-08,37.54,130.0,10116.65,9.0,147.65,4.95,1.7
2016-04-09,37.54,130.0,10111.130434782608,9.0,138.08695652173913,4.0,1.7826086956521738
2016-04-10,37.54,130.0,10178.0,9.0,142.45833333333334,6.083333333333333,3.7083333333333335
2016-04-11,37.54,130.0,10226.91304347826,9.0,148.2173913043478,5.565217391304348,2.260869565217391
2016-04-12,37.54,130.0,10124.40909090909,9.0,144.9090909090909,4.681818181818182,3.3181818181818183
2016-04-13,37.54,130.0,10060.25,9.0,138.79166666666666,5.083333333333333,1.9583333333333333
2016-04-14,37.54,130.0,10142.041666666666,9.0,136.45833333333334,4.625,1.625
2016-04-15,37.54,130.0,10188.083333333334,9.0,127.91666666666667,4.791666666666667,2.7083333333333335
2016-04-16,37.54,130.0,10063.35294117647,9.0,126.58333333333333,5.541666666666667,4.25
2016-04-17,37.54,130.0,10042.95652173913,9.0,127.83333333333333,6.833333333333333,5.208333333333333
2016-04-18,37.54,130.0,10136.166666666666,9.0,131.0,8.166666666666666,2.9583333333333335
2016-04-19,37.54,130.0,10225.958333333334,9.0,130.625,8.125,2.7083333333333335
2016-04-20,37.54,130.0,10156.25,9.0,131.20833333333334,4.708333333333333,1.7083333333333333
2016-04-21,37.54,130.0,10052.083333333334,9.0,112.41666666666667,5.041666666666667,1.6666666666666667
2016-04-22,37.54,130.0,10069.583333333334,9.0,118.875,4.708333333333333,1.7916666666666667
2016-04-23,37.54,130.0,10124.791666666666,9.0,113.95833333333333,4.291666666666667,1.0833333333333333
2016-04-24,37.54,130.0,10166.130434782608,9.0,122.04166666666667,3.75,1.1666666666666667
2016-04-25,37.54,130.0,10168.608695652174,9.0,131.2173913043478,3.217391304347826,1.0434782608695652
2016-04-26,37.54,130.0,10176.666666666666,9.0,125.20833333333333,5.5,2.5416666666666665
2016-04-27,37.54,130.0,10111.041666666666,9.0,118.54166666666667,5.416666666666667,2.6666666666666665
2016-04-28,37.54,130.0,10104.333333333334,9.0,113.375,6.75,3.375
2016-04-29,37.54,130.0,10110.041666666666,9.0,118.16666666666667,6.125,2.5
2016-04-30,37.54,130.0,10095.708333333334,9.0,122.54166666666667,7.458333333333333,2.1666666666666665
2016-05-01,37.54,130.0,10128.75,9.0,128.58333333333334,5.958333333333333,2.1666666666666665
2016-05-02,37.54,130.0,10087.916666666666,9.0,133.25,5.666666666666667,2.7916666666666665
2016-05-03,37.54,130.0,9919.95652173913,9.0,119.58333333333333,7.833333333333333,6.75
2016-05-04,37.54,130.0,10024.25,9.0,126.33333333333333,6.333333333333333,3.875
2016-05-05,37.54,130.0,10116.75,9.0,130.91666666666666,5.0,2.2916666666666665
2016-05-06,37.54,130.0,10049.375,9.0,129.20833333333334,5.708333333333333,3.0
2016-05-07,37.54,130.0,10141.583333333334,9.0,141.04166666666666,6.625,1.25
2016-05-08,37.54,130.0,10156.208333333334,9.0,143.25,4.708333333333333,1.2083333333333333
2016-05-09,37.54,130.0,10095.25,9.0,144.625,4.708333333333333,1.0
2016-05-10,37.54,130.0,10068.791666666666,9.0,135.79166666666666,5.208333333333333,3.1666666666666665
2016-05-11,37.54,130.0,10099.666666666666,9.0,134.0,6.416666666666667,2.625
2016-05-12,37.54,130.0,10112.304347826086,9.0,135.52173913043478,6.434782608695652,2.869565217391304
2016-05-13,37.54,130.0,10235.75,9.0,137.08333333333334,4.916666666666667,1.75
2016-05-14,37.54,130.0,10216.666666666666,9.0,143.45833333333334,4.875,1.4166666666666667
2016-05-15,37.54,130.0,10056.541666666666,9.0,137.79166666666666,5.583333333333333,3.2083333333333335
2016-05-16,37.54,130.0,10091.166666666666,9.0,139.29166666666666,5.958333333333333,2.0
2016-05-17,37.54,130.0,10151.695652173914,9.0,148.34782608695653,4.3478260869565215,1.173913043478261
2016-05-18,37.54,130.0,10181.041666666666,9.0,154.75,3.7916666666666665,1.0
2016-05-19,37.54,130.0,10188.875,9.0,168.75,3.6666666666666665,0.9583333333333334
2016-05-20,37.54,130.0,10199.5,9.0,181.25,4.0,0.4583333333333333
2016-05-21,37.54,130.0,10197.541666666666,9.0,182.66666666666666,4.25,0.4166666666666667
2016-05-22,37.54,130.0,10180.833333333334,9.0,181.79166666666666,4.416666666666667,1.0
2016-05-23,37.54,130.0,10106.25,9.0,180.875,4.083333333333333,1.7916666666666667
2016-05-24,37.54,130.0,10052.375,9.0,177.91666666666666,4.75,2.2083333333333335
2016-05-25,37.54,130.0,10083.375,9.0,181.75,4.208333333333333,1.1666666666666667
2016-05-26,37.54,130.0,10090.791666666666,9.0,192.16666666666666,4.208333333333333,0.5416666666666666
2016-05-27,37.54,130.0,10101.75,9.0,184.625,4.25,1.0833333333333333
2016-05-28,37.54,130.0,10055.541666666666,9.0,195.70833333333334,3.625,0.9583333333333334
2016-05-29,37.54,130.0,10031.541666666666,9.0,194.66666666666666,3.5833333333333335,1.2916666666666667
2016-05-30,37.54,130.0,10059.0,9.0,197.625,5.5,1.375
2016-05-31,37.54,130.0,10074.375,9.0,198.58333333333334,5.583333333333333,1.3333333333333333
2016-06-01,37.54,130.0,10101.333333333334,9.0,202.29166666666666,5.625,1.0
2016-06-02,37.54,130.0,10105.125,9.0,206.20833333333334,8.791666666666666,2.7916666666666665
2016-06-03,37.54,130.0,10085.125,9.0,201.125,7.875,1.875
2016-06-04,37.54,130.0,10089.333333333334,9.0,200.25,4.833333333333333,1.375
2016-06-05,37.54,130.0,10144.875,9.0,191.375,5.333333333333333,1.9166666666666667
2016-06-06,37.54,130.0,10134.833333333334,9.0,197.91666666666666,5.5,1.9583333333333333
2016-06-07,37.54,130.0,10103.291666666666,9.0,207.29166666666666,5.041666666666667,1.0
2016-06-08,37.54,130.0,10098.5,9.0,208.16666666666666,4.25,0.7916666666666666
2016-06-09,37.54,130.0,10126.0,9.0,207.82608695652175,3.3043478260869565,0.5652173913043478
2016-06-10,37.54,130.0,10117.681818181818,9.0,204.54545454545453,3.727272727272727,1.8636363636363635
2016-06-11,37.54,130.0,10076.25,9.0,202.375,4.6875,1.5625
2016-06-12,37.54,130.0,10038.041666666666,9.0,201.08333333333334,4.166666666666667,1.2916666666666667
2016-06-13,37.54,130.0,10035.173913043478,9.0,202.6086956521739,5.608695652173913,2.0
2016-06-14,37.54,130.0,10043.416666666666,9.0,207.83333333333334,6.875,2.0
2016-06-15,37.54,130.0,9995.791666666666,9.0,204.91666666666666,5.041666666666667,2.125
2016-06-16,37.54,130.0,9992.083333333334,9.0,208.91666666666666,5.125,1.0416666666666667
2016-06-17,37.54,130.0,10081.727272727272,9.0,209.45454545454547,6.7272727272727275,1.7727272727272727
2016-06-18,37.54,130.0,10094.625,9.0,204.70833333333334,6.625,2.5
2016-06-19,37.54,130.0,10069.375,9.0,191.70833333333334,6.583333333333333,2.125
2016-06-20,37.54,130.0,10074.375,9.0,201.33333333333334,6.125,1.25
2016-06-21,37.54,130.0,10092.125,9.0,204.5,5.416666666666667,1.0
2016-06-22,37.54,130.0,10072.791666666666,9.0,211.70833333333334,4.375,1.0
2016-06-23,37.54,130.0,10053.166666666666,9.0,206.41666666666666,4.625,1.3333333333333333
2016-06-24,37.54,130.0,9976.416666666666,9.0,202.08333333333334,5.083333333333333,2.25
2016-06-25,37.54,130.0,10029.708333333334,9.0,208.16666666666666,6.5,2.2083333333333335
2016-06-26,37.54,130.0,10088.315789473685,9.0,217.10526315789474,10.105263157894736,5.631578947368421
2016-06-27,37.54,130.0,10095.208333333334,9.0,218.16666666666666,8.958333333333334,3.1666666666666665
2016-06-28,37.54,130.0,10124.5,9.0,210.45833333333334,7.166666666666667,1.5833333333333333
2016-06-29,37.54,130.0,10112.0,9.0,210.83333333333334,5.125,1.0
2016-06-30,37.54,130.0,10085.583333333334,9.0,213.41666666666666,4.541666666666667,1.1666666666666667
2016-07-01,37.54,130.0,10037.791666666666,9.0,206.79166666666666,5.791666666666667,3.5
2016-07-02,37.54,130.0,10053.083333333334,9.0,197.95833333333334,6.458333333333333,2.6666666666666665
2016-07-03,37.54,130.0,10102.75,9.0,199.58333333333334,6.166666666666667,1.6666666666666667
2016-07-04,37.54,130.0,10135.0,9.0,200.58333333333334,5.833333333333333,1.5
2016-07-05,37.54,130.0,10123.125,9.0,199.625,6.833333333333333,3.0
2016-07-06,37.54,130.0,10159.583333333334,9.0,195.83333333333334,6.708333333333333,2.375
2016-07-07,37.54,130.0,10143.666666666666,9.0,200.29166666666666,5.916666666666667,1.3333333333333333
2016-07-08,37.54,130.0,10089.291666666666,9.0,206.375,5.416666666666667,1.0416666666666667
2016-07-09,37.54,130.0,10050.375,9.0,214.125,4.666666666666667,1.0
2016-07-10,37.54,130.0,10048.125,9.0,219.5,7.25,0.5833333333333334
2016-07-11,37.54,130.0,10043.041666666666,9.0,226.58333333333334,5.583333333333333,0.5
2016-07-12,37.54,130.0,10010.166666666666,9.0,228.0,4.25,1.1666666666666667
2016-07-13,37.54,130.0,9993.916666666666,9.0,229.16666666666666,7.083333333333333,1.0
2016-07-14,37.54,130.0,10031.583333333334,9.0,218.58333333333334,6.25,2.6666666666666665
2016-07-15,37.54,130.0,10053.875,9.0,214.79166666666666,7.916666666666667,3.625
2016-07-16,37.54,130.0,10039.25,9.0,219.20833333333334,6.458333333333333,2.5
2016-07-17,37.54,130.0,10077.0,9.0,226.29166666666666,5.791666666666667,1.8333333333333333
2016-07-18,37.54,130.0,10110.666666666666,9.0,236.375,5.916666666666667,1.2916666666666667
2016-07-19,37.54,130.0,10138.333333333334,9.0,240.04166666666666,5.708333333333333,1.0416666666666667
2016-07-20,37.54,130.0,10146.708333333334,9.0,244.375,4.625,1.0
2016-07-21,37.54,130.0,10136.333333333334,9.0,244.14285714285714,4.666666666666667,1.0
2016-07-22,37.54,130.0,10119.434782608696,9.0,247.30434782608697,4.6521739130434785,1.0
2016-07-23,37.54,130.0,10102.0,9.0,243.20833333333334,3.8333333333333335,1.6666666666666667
2016-07-24,37.54,130.0,10102.416666666666,9.0,248.0,4.583333333333333,1.0416666666666667
2016-07-25,37.54,130.0,10096.125,9.0,249.25,5.916666666666667,1.0
2016-07-26,37.54,130.0,10052.958333333334,9.0,258.25,5.083333333333333,1.0
2016-07-27,37.54,130.0,10037.0,9.0,260.4166666666667,4.5,1.2916666666666667
2016-07-28,37.54,130.0,10057.041666666666,9.0,257.2916666666667,4.875,1.8333333333333333
2016-07-29,37.54,130.0,10086.0,9.0,260.69565217391306,3.9565217391304346,1.0
2016-07-30,37.54,130.0,10107.041666666666,9.0,261.875,5.0,1.0
2016-07-31,37.54,130.0,10108.375,9.0,253.875,4.583333333333333,0.7083333333333334
2016-08-01,37.54,130.0,10097.958333333334,9.0,250.75,4.333333333333333,0.041666666666666664
2016-08-02,37.54,130.0,10094.75,9.0,256.0,3.7083333333333335,0.0
2016-08-03,37.54,130.0,10102.454545454546,9.0,267.54545454545456,5.7727272727272725,0.0
2016-08-04,37.54,130.0,10110.08695652174,9.0,280.17391304347825,5.608695652173913,0.0
2016-08-05,37.54,130.0,10104.083333333334,9.0,286.0416666666667,4.541666666666667,0.625
2016-08-06,37.54,130.0,10076.333333333334,9.0,279.625,3.25,1.2916666666666667
2016-08-07,37.54,130.0,10062.833333333334,9.0,278.9166666666667,3.6666666666666665,1.0
2016-08-08,37.54,130.0,10081.0,9.0,280.9583333333333,4.833333333333333,1.7916666666666667
2016-08-09,37.54,130.0,10097.875,9.0,279.625,5.541666666666667,1.6666666666666667
2016-08-10,37.54,130.0,10091.958333333334,9.0,283.875,5.916666666666667,1.7916666666666667
2016-08-11,37.54,130.0,10085.666666666666,9.0,286.25,5.875,1.4166666666666667
2016-08-12,37.54,130.0,10059.583333333334,9.0,284.9166666666667,3.6666666666666665,1.25
2016-08-13,37.54,130.0,10039.291666666666,9.0,295.7916666666667,4.0,0.9583333333333334
2016-08-14,37.54,130.0,10024.041666666666,9.0,303.125,3.9166666666666665,0.16666666666666666
2016-08-15,37.54,130.0,10019.0,9.0,294.5833333333333,4.375,0.9583333333333334
2016-08-16,37.54,130.0,10027.208333333334,9.0,286.7083333333333,5.041666666666667,1.0
2016-08-17,37.54,130.0,10051.25,9.0,287.7916666666667,4.541666666666667,1.0
2016-08-18,37.54,130.0,10072.045454545454,9.0,289.3181818181818,5.2272727272727275,1.0
2016-08-19,37.54,130.0,10083.708333333334,9.0,293.5416666666667,4.75,1.0416666666666667
2016-08-20,37.54,130.0,10074.958333333334,9.0,295.0416666666667,4.791666666666667,1.25
2016-08-21,37.54,130.0,10072.541666666666,9.0,290.875,6.125,2.0
2016-08-22,37.54,130.0,10075.25,9.0,287.7083333333333,5.833333333333333,1.9583333333333333
2016-08-23,37.54,130.0,10082.083333333334,9.0,288.4583333333333,6.0,2.0416666666666665
2016-08-24,37.54,130.0,10075.083333333334,9.0,283.75,5.166666666666667,1.2916666666666667
2016-08-25,37.54,130.0,10045.458333333334,9.0,283.375,4.708333333333333,3.4166666666666665
2016-08-26,37.54,130.0,10117.666666666666,9.0,263.0416666666667,7.166666666666667,4.291666666666667
2016-08-27,37.54,130.0,10087.25,9.0,261.7916666666667,6.041666666666667,2.9166666666666665
2016-08-28,37.54,130.0,10016.666666666666,9.0,254.45833333333334,7.125,5.125
2016-08-29,37.54,130.0,9960.416666666666,9.0,247.29166666666666,10.25,9.625
2016-08-30,37.54,130.0,9901.8,9.0,243.375,9.291666666666666,5.791666666666667
2016-08-31,37.54,130.0,9954.076923076924,9.0,232.375,7.375,4.791666666666667
2016-09-01,37.54,130.0,10038.95652173913,9.0,241.20833333333334,7.416666666666667,3.75
2016-09-02,37.54,130.0,10096.291666666666,9.0,247.04166666666666,4.583333333333333,2.4166666666666665
2016-09-03,37.54,130.0,10108.375,9.0,243.54166666666666,5.708333333333333,2.5
2016-09-04,37.54,130.0,10112.75,9.0,242.875,6.041666666666667,2.0
2016-09-05,37.54,130.0,10098.0,9.0,242.54166666666666,6.083333333333333,1.625
2016-09-06,37.54,130.0,10072.083333333334,9.0,243.29166666666666,5.791666666666667,1.1666666666666667
2016-09-07,37.54,130.0,10058.291666666666,9.0,247.20833333333334,5.833333333333333,1.0
2016-09-08,37.54,130.0,10076.083333333334,9.0,246.25,6.791666666666667,2.0
2016-09-09,37.54,130.0,10112.625,9.0,247.16666666666666,9.75,6.125
2016-09-10,37.54,130.0,10145.166666666666,9.0,240.20833333333334,9.0,4.458333333333333
2016-09-11,37.54,130.0,10168.291666666666,9.0,228.33333333333334,8.333333333333334,3.0
2016-09-12,37.54,130.0,10177.0,9.0,227.66666666666666,6.083333333333333,2.25
2016-09-13,37.54,130.0,10192.25,9.0,241.0,5.958333333333333,2.0416666666666665
2016-09-14,37.54,130.0,10176.208333333334,9.0,230.95833333333334,6.041666666666667,1.4583333333333333
2016-09-15,37.54,130.0,10158.666666666666,9.0,228.83333333333334,5.833333333333333,1.0
2016-09-16,37.54,130.0,10138.791666666666,9.0,228.20833333333334,3.9583333333333335,1.0416666666666667
2016-09-17,37.54,130.0,10125.958333333334,9.0,223.91666666666666,4.75,1.875
2016-09-18,37.54,130.0,10131.541666666666,9.0,220.45833333333334,6.5,3.8333333333333335
2016-09-19,37.54,130.0,10148.416666666666,9.0,212.45833333333334,6.916666666666667,4.0
2016-09-20,37.54,130.0,10182.541666666666,9.0,226.375,7.208333333333333,4.166666666666667
2016-09-21,37.54,130.0,10211.0,9.0,233.875,8.0,2.875
2016-09-22,37.54,130.0,10184.708333333334,9.0,230.08333333333334,6.166666666666667,2.0
2016-09-23,37.54,130.0,10173.5,9.0,230.75,5.708333333333333,1.25
2016-09-24,37.54,130.0,10162.5,9.0,233.58333333333334,4.416666666666667,1.0416666666666667
